id,event_id,latitude,longitude,type,area,date_time,state,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,canopy,fccs_number
SF11C31562720013182210,SF11E149528,45.471,-116.154,WF,45.99999989,201508310000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C31562820013182210,SF11E149528,45.383,-116.26,WF,137.9999997,201508310000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25197820013185890,SF11E133125,47.967,-116.524,WF,99.99999975,201508150000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25523020013185660,SF11E133635,43.54,-116.643,WF,99.99999975,201508160000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25780920013185430,SF11E133597,44.371,-116.578,WF,199.9999995,201508170000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25781620013185430,SF11E133635,43.556,-116.687,WF,99.99999975,201508170000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26674420013184970,SF11E133125,48.001,-116.486,WF,99.99999975,201508190000Z,ID,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C21338420013189110,SF11E118899,47.452,-105.298,WF,149.9999996,201508010000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C21338820013189110,SF11E117625,45.52,-107.694,WF,99.99999975,201508010000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C21487620013188880,SF11E118090,48.699,-113.628,WF,45.99999989,201508020000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C22652620013187730,SF11E123224,45.66,-107.672,WF,99.99999975,201508070000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C22661920013187730,SF11E123204,48.181,-106.358,WF,99.99999975,201508070000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23274820013187040,SF11E125529,48.734,-113.558,WF,45.99999989,201508100000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23290120013187040,SF11E125468,47.007,-113.237,WF,45.99999989,201508100000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23608320013186810,SF11E127073,48.177,-105.54,WF,99.99999975,201508110000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23916320013186580,SF11E127073,48.148,-105.54,WF,99.99999975,201508120000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23918020013186580,SF11E125529,48.722,-113.587,WF,45.99999989,201508120000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24354920013186350,SF11E125529,48.725,-113.542,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25225020013185890,SF11E131740,45.981,-111.49,WF,99.99999975,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25770520013185430,SF11E134494,45.998,-112.496,WF,199.9999995,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26661220013184970,SF11E136674,48.589,-112.134,WF,99.99999975,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27145520013184740,SF11E125447,48.597,-113.656,WF,45.99999989,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27533920013184510,SF11E125447,48.521,-113.598,WF,45.99999989,201508210000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27534020013184510,SF11E125447,48.505,-113.611,WF,91.99999977,201508210000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27880620013184280,SF11E125447,48.48,-113.471,WF,45.99999989,201508220000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28204120013184050,SF11E125447,48.557,-113.514,WF,45.99999989,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28601420013183820,SF11E125447,48.577,-113.653,WF,45.99999989,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28603220013183820,SF11E141810,47.41,-111.651,WF,99.99999975,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29672120013183360,SF11E145680,48.672,-105.951,WF,99.99999975,201508260000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29675220013183360,SF11E145651,47.405,-114.302,WF,99.99999975,201508260000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29703220013183360,SF11E145651,47.385,-114.313,WF,99.99999975,201508260000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30702520013182900,SF11E148877,45.729,-107.675,WF,199.9999995,201508280000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30702620013182900,SF11E148877,45.744,-107.69,WF,199.9999995,201508280000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C30706620013182900,SF11E150867,47.805,-113.258,WF,45.99999989,201508280000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C31090220013182670,SF11E150867,47.776,-113.254,WF,45.99999989,201508290000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C21903720013188420,SF11E121142,46.249,-113.987,WF,45.99999989,201508040000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23290020013187040,SF11E125592,47.007,-112.667,WF,45.99999989,201508100000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23608620013186810,SF11E127122,45.744,-112.104,WF,45.99999989,201508110000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23608720013186810,SF11E125592,47.008,-112.638,WF,45.99999989,201508110000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23628620013186810,SF11E127220,48.346,-115.275,WF,91.99999977,201508110000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23628720013186810,SF11E127017,48.426,-115.042,WF,45.99999989,201508110000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23917120013186580,SF11E125592,47.009,-112.626,WF,183.9999995,201508120000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C23917620013186580,SF11E150867,47.943,-113.429,WF,45.99999989,201508120000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24353420013186350,SF11E125592,47,-112.622,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24353620013186350,SF11E125592,47.026,-112.666,WF,183.9999995,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24353720013186350,SF11E125592,47.005,-112.696,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24356320013186350,SF11E129882,46.394,-113.613,WF,91.99999977,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24356420013186350,SF11E129904,46.175,-113.903,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24356720013186350,SF11E133673,48.786,-114.809,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24356820013186350,SF11E133673,48.736,-114.815,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24356920013186350,SF11E127017,48.447,-115.031,WF,45.99999989,201508130000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24768620013186120,SF11E125592,47.02,-112.603,WF,413.999999,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24768720013186120,SF11E125592,47.017,-112.654,WF,45.99999989,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24770220013186120,SF11E129882,46.414,-113.598,WF,183.9999995,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24770320013186120,SF11E129882,46.398,-113.621,WF,45.99999989,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24770520013186120,SF11E131464,46.944,-114.309,WF,137.9999997,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24770720013186120,SF11E131864,48.631,-114.75,WF,45.99999989,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C24773220013186120,SF11E143590,48.139,-115.781,WF,46.25205468,201508140000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25187820013185890,SF11E133175,46.9,-110.539,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25188020013185890,SF11E133095,46.484,-111.348,WF,91.99999977,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25188520013185890,SF11E125592,47.024,-112.592,WF,229.9999994,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25189820013185890,SF11E131464,46.955,-114.296,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25190020013185890,SF11E133194,48.594,-114.712,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25190420013185890,SF11E132781,48.066,-114.913,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25190520013185890,SF11E132781,48.073,-114.952,WF,91.99999977,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25191820013185890,SF11E132963,48.733,-115.436,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25224720013185890,SF11E131464,46.933,-114.322,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25224820013185890,SF11E131464,46.944,-114.309,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25225120013185890,SF11E150867,47.952,-113.445,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25225320013185890,SF11E133673,48.754,-114.834,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25225520013185890,SF11E132817,48.405,-114.572,WF,45.99999989,201508150000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25511520013185660,SF11E150867,47.929,-113.352,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25512220013185660,SF11E133613,47.186,-113.514,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25512320013185660,SF11E133595,47.106,-113.516,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25512920013185660,SF11E132817,48.409,-114.527,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25513020013185660,SF11E131464,46.945,-114.295,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25513220013185660,SF11E133673,48.727,-114.798,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25513520013185660,SF11E132781,48.083,-114.946,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25514520013185660,SF11E132963,48.751,-115.455,WF,45.99999989,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25516120013185660,SF11E132885,48.647,-115.933,WF,47.53333322,201508160000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25770120013185430,SF11E125592,47.015,-112.536,WF,45.99999989,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25770320013185430,SF11E134425,46.059,-112.49,WF,45.99999989,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25771720013185430,SF11E134203,46.185,-113.256,WF,45.99999989,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25772220013185430,SF11E133595,47.099,-113.486,WF,45.99999989,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25772320013185430,SF11E133595,47.096,-113.515,WF,45.99999989,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25773620013185430,SF11E134544,48.346,-115.388,WF,45.99999989,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C25774820013185430,SF11E143590,48.133,-115.735,WF,46.25205468,201508170000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26099220013185200,SF11E125592,47.024,-112.552,WF,45.99999989,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26099720013185200,SF11E150867,47.962,-113.447,WF,137.9999997,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26100120013185200,SF11E133746,48.241,-113.597,WF,45.99999989,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26100520013185200,SF11E133595,47.108,-113.487,WF,45.99999989,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26100620013185200,SF11E133613,47.195,-113.53,WF,45.99999989,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26104420013185200,SF11E143590,48.075,-115.828,WF,46.25205468,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26105220013185200,SF11E143590,48.139,-115.886,WF,46.25205468,201508180000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26660820013184970,SF11E136814,45.341,-111.174,WF,45.99999989,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26661420013184970,SF11E125592,47.023,-112.567,WF,45.99999989,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26661720013184970,SF11E150867,47.928,-113.368,WF,275.9999993,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26662120013184970,SF11E150867,47.948,-113.43,WF,91.99999977,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26663820013184970,SF11E133673,48.746,-114.817,WF,45.99999989,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26667820013184970,SF11E143590,48.087,-115.801,WF,46.25205468,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26667920013184970,SF11E143590,48.126,-115.816,WF,92.50410936,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26668220013184970,SF11E132885,48.627,-115.929,WF,47.53333322,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26668320013184970,SF11E132885,48.647,-115.933,WF,47.53333322,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C26668720013184970,SF11E143590,48.063,-115.841,WF,46.25205468,201508190000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27143620013184740,SF11E150867,47.805,-113.357,WF,137.9999997,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27143920013184740,SF11E150867,47.806,-113.392,WF,45.99999989,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27144120013184740,SF11E150867,47.785,-113.404,WF,45.99999989,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27144220013184740,SF11E150867,47.814,-113.423,WF,45.99999989,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27144320013184740,SF11E150867,47.962,-113.447,WF,137.9999997,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27144620013184740,SF11E150867,47.832,-113.441,WF,321.9999992,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27145020013184740,SF11E150867,47.77,-113.475,WF,321.9999992,201508200000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27531720013184510,SF11E139029,47.566,-113.25,WF,45.99999989,201508210000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27532220013184510,SF11E150867,47.968,-113.437,WF,2437.999994,201508210000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27534820013184510,SF11E133673,48.802,-114.858,WF,45.99999989,201508210000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27538820013184510,SF11E143590,48.139,-115.789,WF,92.50410936,201508210000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27880420013184280,SF11E150867,47.778,-113.386,WF,781.9999981,201508220000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27881420013184280,SF11E139817,45.506,-113.573,WF,91.99999977,201508220000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C27885420013184280,SF11E132885,48.647,-115.933,WF,47.53333322,201508220000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28203220013184050,SF11E125592,47.029,-112.623,WF,183.9999995,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28203620013184050,SF11E150867,47.766,-113.404,WF,827.9999979,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28204720013184050,SF11E150867,47.978,-113.494,WF,45.99999989,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28205320013184050,SF11E133673,48.79,-114.825,WF,91.99999977,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28211720013184050,SF11E132885,48.644,-115.909,WF,285.1999993,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28211820013184050,SF11E143590,48.09,-115.806,WF,277.5123281,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28211920013184050,SF11E143590,48.127,-115.809,WF,46.25205468,201508230000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28561620013183820,SF11E125592,47.026,-112.612,WF,183.9999995,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28562020013183820,SF11E150867,47.749,-113.353,WF,45.99999989,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28562120013183820,SF11E150867,47.791,-113.393,WF,965.9999976,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28562220013183820,SF11E150867,47.795,-113.405,WF,45.99999989,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28562520013183820,SF11E150867,47.89,-113.465,WF,45.99999989,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28563220013183820,SF11E133673,48.78,-114.83,WF,137.9999997,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28566520013183820,SF11E143590,48.132,-115.75,WF,46.25205468,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28567220013183820,SF11E143590,48.076,-115.813,WF,46.25205468,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28567420013183820,SF11E132885,48.62,-115.958,WF,95.06666643,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28584120013183820,SF11E150867,47.989,-113.446,WF,413.999999,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C28601820013183820,SF11E150867,47.943,-113.429,WF,45.99999989,201508240000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29009720013183590,SF11E150867,47.935,-113.338,WF,137.9999997,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29009920013183590,SF11E150867,47.782,-113.409,WF,873.9999978,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29010320013183590,SF11E150867,47.962,-113.447,WF,91.99999977,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29012020013183590,SF11E148734,46.881,-114.824,WF,91.99999977,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29015520013183590,SF11E138022,47.709,-115.767,WF,45.99999989,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29040220013183590,SF11E150867,47.746,-113.383,WF,45.99999989,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29040320013183590,SF11E125592,47.016,-112.619,WF,183.9999995,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
SF11C29049220013183590,SF11E150867,47.988,-113.444,WF,91.99999977,201508250000Z,MT,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,2.1,0.06,13.52,52
